GeneSymbol,0,1,clust,pathway
Aacs,-0.27701628,-0.03183645,5,Synthesis of Ketone Bodies
Aadac,-0.06849848,-0.11058446,5,Phase I - Functionalization of compounds
Aadacl2,-0.2052615,0.043772962,3,
Aadat,-0.24730979,0.015902987,5,Tryptophan catabolism
Aagab,0.0152002135,-0.117744975,10,
Aak1,0.16931799,-0.33218998,9,Clathrin-mediated endocytosis
Aamp,0.026294919,0.101981014,11,Thromboxane signalling through TP receptor
Aanat,-0.10839179,-0.19866495,5,Serotonin and melatonin biosynthesis
Aar2,-0.23230174,0.31805706,2,
Aars,-0.11038404,-0.010523276,5,
Aars2,-0.081066094,0.08959287,5,
Aasdh,-0.14707433,0.005941356,5,
Aasdhppt,-0.023018962,0.17438519,4,Vitamin B5 (pantothenate) metabolism
Aass,-0.4273291,0.05733779,5,Lysine catabolism
Aatf,-0.15382345,0.4247469,11,
Abat,-0.3213735,-0.038199924,5,Degradation of GABA
Abca1,0.24798287,-0.21341684,5,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux
Abca12,-0.35341394,-0.029258773,5,ABC transporters in lipid homeostasis
Abca13,-0.06381143,0.072286956,4,Neutrophil degranulation
Abca17,-0.1488359,0.016434649,4,
Abca3,-0.054993067,-0.08468938,10,Surfactant metabolism
Abca4,-0.028484145,-0.23975295,3,ABC-family proteins mediated transport
Abca5,-0.3168983,0.08526257,4,ABC transporters in lipid homeostasis
Abca6,-0.02691128,0.1138374,4,ABC transporters in lipid homeostasis
Abca7,-0.012696556,-0.2059706,7,ABC transporters in lipid homeostasis
Abca8a,-0.28811792,-0.16696088,4,
Abca8b,-0.33617344,-0.021955585,4,ABC-family proteins mediated transport
Abcb10,-0.18454659,0.16730458,4,
Abcb11,-0.11988333,-0.255596,5,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
Abcb1a,0.25886226,-0.093877055,1,Atorvastatin ADME
Abcb1b,0.13099569,0.15776524,1,
Abcb4,-0.11460576,-0.01959567,5,ABC-family proteins mediated transport
Abcb6,-0.14328888,0.26058337,2,Mitochondrial ABC transporters
Abcb7,-0.14887476,0.25402007,0,Mitochondrial ABC transporters
Abcb8,-0.070426375,0.22823717,3,Mitochondrial ABC transporters
Abcb9,-0.25689465,-0.23300873,5,ABC-family proteins mediated transport
Abcc1,-0.29351938,0.049165107,5,Transport of RCbl within the body
Abcc12,-0.30203298,0.031839423,4,
Abcc2,-0.06907515,-0.054945916,5,Atorvastatin ADME
Abcc3,-0.028972216,-0.22600673,5,Paracetamol ADME
Abcc4,-0.230124,-0.000667572,5,Paracetamol ADME
Abcc5,-0.31003428,-0.1198903,0,Paracetamol ADME
Abcc6,-0.06604127,-0.054452118,3,ABC-family proteins mediated transport
Abcc8,0.044632614,-0.10622573,6,Regulation of insulin secretion
Abcc9,-0.016481988,-0.047060657,5,Ion homeostasis
Abcd1,-0.29467976,0.1700843,5,Class I peroxisomal membrane protein import
Abcd2,-0.2924496,0.076235086,5,
Abcd3,-0.36854395,0.08791897,5,Class I peroxisomal membrane protein import
Abcd4,-0.2751618,0.07519411,4,Transport of RCbl within the body
Abce1,-0.098796576,0.520356,11,Interferon alpha/beta signaling
Abcf1,-0.30025128,0.35649124,11,ABC-family proteins mediated transport
Abcf2,-0.21076803,0.4905173,11,
Abcf3,-0.29423505,0.107522205,11,
Abcg1,0.09007388,-0.112808205,10,HDL remodeling
Abcg2,0.0037063113,0.11800704,0,
Abcg4,-0.02149789,0.018100612,10,ABC transporters in lipid homeostasis
Abcg5,0.07572551,-0.04577282,5,ABC transporters in lipid homeostasis
Abcg8,0.07466408,-0.070458524,5,ABC transporters in lipid homeostasis
Abhd10,-0.15299527,0.12948456,3,Glucuronidation
Abhd11,-0.036219873,-0.048440464,10,
Abhd12,0.037969306,-0.16923581,6,Arachidonate production from DAG
Abhd12b,-0.11961032,0.12908365,4,
Abhd13,0.028139178,-0.03700818,7,
Abhd14a,-0.14305428,-0.06038737,4,
Abhd16a,-0.09529846,-0.12950878,6,
Abhd16b,-0.33433294,0.007881462,10,
Abhd17a,0.10526395,-0.1224417,5,RAS processing
Abhd17b,0.17377889,0.049063604,1,RAS processing
Abhd17c,0.32603583,-0.08898965,1,RAS processing
Abhd18,-0.11642841,-0.041328646,4,
Abhd2,-0.17995982,0.02029425,4,
Abhd3,-0.24312368,-0.26231864,3,Synthesis of PC
Abhd4,-0.04623026,-0.09921562,6,Acyl chain remodelling of PE
Abhd5,0.00887189,-0.15515032,10,
Abhd6,-0.008728134,-0.1457049,6,Arachidonate production from DAG
Abhd8,0.06933638,-0.06095449,7,
Abi1,0.40001634,-0.17666894,9,RAC3 GTPase cycle
Abi2,0.30071384,-0.2391629,9,RAC3 GTPase cycle
Abi3,0.052753273,-0.021320485,9,
Abitram,-0.13103805,-0.034954395,4,
Abl1,0.60386163,-0.08629331,9,RUNX1 regulates transcription of genes involved in differentiation of HSCs
Abl2,0.41724172,-0.10533418,9,
Ablim1,0.21238142,-0.21717304,9,
Ablim2,-0.0854524,-0.08851252,7,
Ablim3,0.06913529,-0.013440681,9,
Abo,0.0034455964,-0.07168306,10,ABO blood group biosynthesis
Abr,0.23543014,-0.15712702,9,RAC3 GTPase cycle
Abraxas1,0.17325492,0.21851262,8,G2/M DNA damage checkpoint
Abraxas2,0.09335265,0.24970524,8,
Abt1,-0.2751135,0.42160562,11,
Abtb1,-0.03568896,0.04738416,5,
Acaa1a,-0.2802841,0.04258344,5,
Acaa1b,-0.17175795,0.099623315,5,Peroxisomal protein import
Acaa2,-0.30512562,-0.014462199,5,Mitochondrial Fatty Acid Beta-Oxidation
Acaca,-0.03218588,-0.0981802,0,Fatty acyl-CoA biosynthesis
Acacb,-0.026123831,-0.10344778,0,Carnitine metabolism
Acad10,-0.281187,0.16810454,5,Mitochondrial Fatty Acid Beta-Oxidation
Acad11,-0.19156702,0.025061278,5,
Acad8,-0.20952913,0.22837053,5,
Acad9,-0.013726172,-0.020965958,0,Complex I biogenesis
Acadl,-0.053374194,-0.14429046,5,
Acadm,-0.08652293,-0.19758193,0,Beta oxidation of octanoyl-CoA to hexanoyl-CoA
Acads,-0.28101388,-0.13682716,5,Beta oxidation of butanoyl-CoA to acetyl-CoA
Acadsb,-0.15372962,-0.086396106,5,Branched-chain amino acid catabolism
Acadvl,-0.17427605,-0.122992046,0,Beta oxidation of palmitoyl-CoA to myristoyl-CoA
Acan,0.037247807,-0.3053299,7,ECM proteoglycans
Acap1,0.20898739,-0.11280518,9,
Acap2,-0.08773489,-0.1970516,10,
Acat1,-0.13567632,-0.1464517,5,Synthesis of Ketone Bodies
Acat2,-0.41211915,-0.12600999,5,Cholesterol biosynthesis
Acat3,-0.25219986,0.057727817,5,
Acbd3,0.23538351,-0.14869803,10,
Acbd4,-0.10372498,-0.22825937,6,Peroxisomal lipid metabolism
Acbd5,-0.24698167,0.10813354,5,Class I peroxisomal membrane protein import
Acbd6,-0.24269581,-0.021980362,0,Mitochondrial Fatty Acid Beta-Oxidation
Acbd7,-0.21228684,-0.021295957,10,Mitochondrial Fatty Acid Beta-Oxidation
Acd,0.23992614,0.24725875,8,Removal of the Flap Intermediate from the C-strand
Ace,0.24147211,-0.25164825,6,Metabolism of Angiotensinogen to Angiotensins
Ace2,0.08304954,-0.14856927,6,Metabolism of Angiotensinogen to Angiotensins
Ace3,-0.11471075,-0.14808825,6,
Acer1,-0.2804575,-0.05589719,3,Sphingolipid de novo biosynthesis
Acer2,-0.27668115,-0.075701624,0,Sphingolipid de novo biosynthesis
Acer3,-0.295499,-0.06724485,0,Sphingolipid de novo biosynthesis
Ache,0.14680581,-0.1041655,7,
Acin1,0.16063689,0.29583615,2,Apoptotic cleavage of cellular proteins
Ackr1,0.21038847,-0.11316589,7,
Ackr2,0.16289233,-0.029076282,7,Chemokine receptors bind chemokines
Ackr3,0.2076348,-0.20482571,7,G alpha (i) signalling events
Ackr4,-0.0024460228,0.065564476,4,Chemokine receptors bind chemokines
Acly,-0.17053126,-0.027365288,0,Fatty acyl-CoA biosynthesis
Acmsd,-0.38829547,-0.20339859,10,
Acnat1,-0.15088238,-0.09302029,10,
Acnat2,-0.0022728392,-0.036925845,10,
Aco1,0.037169866,0.097977765,0,Iron uptake and transport
Aco2,-0.018629776,0.05725586,0,Citric acid cycle (TCA cycle)
Acod1,0.17734511,-0.12132043,7,
Acot1,-0.28130862,0.08806105,0,Peroxisomal protein import
Acot11,-0.29510662,0.15624352,4,Mitochondrial Fatty Acid Beta-Oxidation
Acot12,-0.29641223,-0.00696242,5,Mitochondrial Fatty Acid Beta-Oxidation
Acot13,-0.24724726,0.07936003,4,Mitochondrial Fatty Acid Beta-Oxidation
Acot2,-0.12990774,-0.009287208,0,Peroxisomal protein import
Acot3,-0.25932747,-0.02263467,5,Peroxisomal protein import
Acot4,-0.086632,0.07882316,0,Peroxisomal protein import
Acot5,-0.13019556,-0.088409364,10,Peroxisomal protein import
Acot7,-0.16175526,-0.07676896,4,Mitochondrial Fatty Acid Beta-Oxidation
Acot8,-0.17810643,0.06204974,5,Peroxisomal protein import
Acot9,-0.18132788,0.1176128,10,Mitochondrial Fatty Acid Beta-Oxidation
Acox1,-0.16720085,0.04169125,5,Peroxisomal protein import
Acox2,-0.14318846,-0.053534012,5,Peroxisomal protein import
Acox3,-0.43352544,0.0028001587,5,Peroxisomal protein import
Acoxl,-0.26219356,0.04206362,4,Beta-oxidation of pristanoyl-CoA
Acp1,0.18941669,-0.04196615,7,
Acp2,-0.106485404,0.02842394,4,
Acp4,-0.20382686,0.14876173,5,
Acp5,0.01270908,-0.24545176,6,Vitamin B2 (riboflavin) metabolism
Acp6,-0.39589638,0.05705281,4,Synthesis of PA
Acp7,-0.038886517,-0.226485,3,
Acpp,-0.37802586,0.006155588,4,Neutrophil degranulation
Acr,-0.06716773,-0.07202642,4,Acrosome Reaction and Sperm:Oocyte Membrane Binding
Acrbp,-0.121307574,0.03434005,3,
Acrv1,-0.0925006,0.02502002,10,
Acsbg1,-0.26717806,-0.033030313,5,Synthesis of very long-chain fatty acyl-CoAs
Acsbg2,-0.1373154,-0.07858392,5,Synthesis of very long-chain fatty acyl-CoAs
Acsbg3,-0.16102767,-0.19832098,5,
Acsf2,-0.2411472,-0.13949695,3,Mitochondrial Fatty Acid Beta-Oxidation
Acsf3,-0.30832738,0.10719044,5,Synthesis of very long-chain fatty acyl-CoAs
Acsl1,-0.2446936,-0.030278672,5,Synthesis of very long-chain fatty acyl-CoAs
Acsl3,-0.16270395,-0.074470215,5,Synthesis of very long-chain fatty acyl-CoAs
Acsl4,-0.11694302,-0.073783256,0,Synthesis of very long-chain fatty acyl-CoAs
Acsl5,-0.11468417,-0.17876393,5,Synthesis of very long-chain fatty acyl-CoAs
Acsl6,-0.23009777,-0.049755752,5,Synthesis of very long-chain fatty acyl-CoAs
Acsm1,-0.22510307,-0.17406778,4,Conjugation of phenylacetate with glutamine
Acsm2,-0.08411506,-0.07159732,4,Aspirin ADME
Acsm3,-0.18493257,-0.06170157,5,
Acsm4,-0.034687094,-0.08608423,5,Aspirin ADME
Acsm5,-0.2664601,-0.13093537,5,Aspirin ADME
Acss1,-0.137147,-0.003750749,5,Ethanol oxidation
Acss2,-0.1140712,-0.010924392,5,Ethanol oxidation
Acss3,-0.23290269,0.09438759,5,Synthesis of Ketone Bodies
Acta1,0.35137215,-0.18340978,9,Striated Muscle Contraction
Acta2,0.5371536,-0.13455176,9,Smooth Muscle Contraction
Actb,0.37295514,-0.037034716,1,RHOBTB2 GTPase cycle
Actbl2,-0.08647981,0.046243038,3,
Actc1,0.18069063,-0.07369463,9,RHOB GTPase cycle
Actg1,0.44800648,-0.11934838,9,RHOF GTPase cycle
Actg2,0.12195623,-0.23914395,9,Smooth Muscle Contraction
Actl10,-0.1657133,-5.0814295e-05,10,
Actl6a,0.37913084,0.31345257,8,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known
Actl6b,0.16945508,0.3484422,8,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known
Actl7a,0.04807639,0.04176289,6,
Actl7b,-0.13554467,0.15606783,4,
Actl9,-0.117145136,-0.016933043,4,
Actn1,0.20429257,-0.42087924,9,RHOF GTPase cycle
Actn2,0.2896092,-0.28546026,9,RAF/MAP kinase cascade
Actn3,0.11617116,-0.24982797,9,Striated Muscle Contraction
Actn4,0.31072503,-0.27716032,9,Platelet degranulation 
Actr10,0.1637741,0.12817468,10,COPI-independent Golgi-to-ER retrograde traffic
Actr1a,0.09898363,0.13147101,10,AURKA Activation by TPX2
Actr1b,-0.015492465,0.14631964,10,Neutrophil degranulation
Actr2,0.32047954,-0.100789554,9,Clathrin-mediated endocytosis
Actr3,0.14291976,-0.17457037,9,Clathrin-mediated endocytosis
Actr3b,0.18895292,-0.14902443,9,
Actr5,0.26491168,0.28689188,8,
Actr6,0.19188982,0.24642922,8,
Actr8,0.09405389,0.31542656,8,DNA Damage Recognition in GG-NER
Actrt2,-0.053390656,0.13771397,3,
Actrt3,-0.0970392,-0.0020919954,4,
Acvr1,0.16219625,-0.0814592,1,
Acvr1b,0.23168576,-0.18182708,7,Signaling by Activin
Acvr1c,0.04763498,-0.0846016,4,Signaling by Activin
Acvr2a,0.039868098,-0.00074139226,1,Signaling by BMP
Acvr2b,0.110370144,-0.021449018,1,Signaling by BMP
Acvrl1,0.2820925,-0.12336486,1,Signaling by BMP
Acy1,-0.107637085,-0.2011309,5,
Acyp1,-0.33100724,-0.11283673,4,
Acyp2,-0.28083763,0.038045704,4,
Ada,-0.075295225,0.19554074,11,Purine salvage
Adad1,-0.28570092,-0.092446975,3,
Adad2,-0.31056055,0.08289365,3,
Adal,-0.09875102,0.21057068,11,Purine salvage
Adam10,0.40232474,-0.20711043,7,NOTCH3 Activation and Transmission of Signal to the Nucleus
Adam11,0.018225837,0.035938237,10,LGI-ADAM interactions
Adam12,0.05550414,-0.25553426,7,Invadopodia formation
Adam15,0.17351434,-0.4454106,9,Invadopodia formation
Adam17,0.31623757,-0.38263565,7,TNF signaling
Adam19,-0.051191915,-0.03031253,3,Invadopodia formation
Adam1a,-0.20788136,-0.02902857,3,
Adam1b,-0.09918398,-0.13111348,4,
Adam2,-0.078331076,-0.15051381,7,Interaction With Cumulus Cells And The Zona Pellucida
Adam21,-0.085107215,0.155264,3,Interaction With Cumulus Cells And The Zona Pellucida
Adam22,0.1483473,-0.1872943,9,LGI-ADAM interactions
Adam25,-0.124744594,-0.2307381,3,
Adam26a,-0.27669916,-0.2283372,3,
Adam28,-0.103160836,-0.29142714,4,
Adam29,0.07730799,0.15439555,2,
Adam3,-0.23291233,-0.07217288,3,
Adam30,-0.19214989,0.064750135,4,Interaction With Cumulus Cells And The Zona Pellucida
Adam32,-0.29002735,0.13686791,3,
Adam5,-0.21649662,-0.023512108,3,
Adam6b,-0.22624555,-0.073691346,4,
Adam7,-0.15602681,-0.06897122,4,
Adam8,0.07296425,-0.20631535,7,Neutrophil degranulation
Adam9,0.0739091,-0.34435228,7,
Adamts1,0.051299732,-0.116829075,7,O-glycosylation of TSR domain-containing proteins
Adamts10,-0.009553376,0.015628332,5,O-glycosylation of TSR domain-containing proteins
Adamts12,0.13852736,-0.026601925,1,O-glycosylation of TSR domain-containing proteins
Adamts13,0.14326243,-0.11338444,7,O-glycosylation of TSR domain-containing proteins
Adamts14,0.11531565,-0.14083953,7,O-glycosylation of TSR domain-containing proteins
Adamts15,0.07645005,-0.07938301,6,O-glycosylation of TSR domain-containing proteins
Adamts16,0.016209513,-0.10164056,5,O-glycosylation of TSR domain-containing proteins
Adamts17,0.02140048,0.039529722,7,O-glycosylation of TSR domain-containing proteins
Adamts18,0.14463903,0.101614416,7,O-glycosylation of TSR domain-containing proteins
Adamts19,0.024555609,0.102831885,11,O-glycosylation of TSR domain-containing proteins
Adamts2,0.07665212,-0.08156643,7,O-glycosylation of TSR domain-containing proteins
Adamts20,-0.06792666,-0.029942805,6,O-glycosylation of TSR domain-containing proteins
Adamts3,0.13121453,-0.05077974,7,O-glycosylation of TSR domain-containing proteins
Adamts5,0.1151374,0.011284836,7,O-glycosylation of TSR domain-containing proteins
Adamts6,0.024414714,0.14148147,11,O-glycosylation of TSR domain-containing proteins
Adamts7,0.090724505,0.06878257,7,O-glycosylation of TSR domain-containing proteins
Adamts8,0.058486387,-0.12040868,7,
Adamts9,-0.023805678,0.051142503,5,O-glycosylation of TSR domain-containing proteins
Adamtsl1,0.020354755,-0.037553184,3,O-glycosylation of TSR domain-containing proteins
Adamtsl2,0.023706667,-0.11587225,6,O-glycosylation of TSR domain-containing proteins
Adamtsl3,0.052135292,-0.073595956,7,O-glycosylation of TSR domain-containing proteins
Adamtsl4,-0.0760471,-0.049069583,7,O-glycosylation of TSR domain-containing proteins
Adamtsl5,0.116205506,0.039341714,5,O-glycosylation of TSR domain-containing proteins
Adap1,0.059686203,-0.0139955515,6,
Adap2,0.03429434,0.16502017,8,
Adar,0.2572752,0.35394856,2,Formation of editosomes by ADAR proteins
Adarb1,-0.054894187,-0.038536422,6,Formation of editosomes by ADAR proteins
Adarb2,-0.016297251,0.21349926,2,
Adat1,-0.2497437,0.024172844,4,
Adat2,-0.3575639,0.122087345,3,
Adck1,-0.24024612,-0.07062879,0,
Adck2,-0.2902622,-0.08339118,4,
Adck5,-0.3563348,-0.13689265,3,
Adcy1,0.16352288,-0.28367308,6,Hedgehog 'off' state
Adcy10,0.13226724,-0.081226185,6,Hedgehog 'off' state
Adcy2,0.16649742,-0.20579307,6,
Adcy3,0.05945467,-0.322153,6,Hedgehog 'off' state
Adcy4,0.10544409,-0.28326023,6,Hedgehog 'off' state
Adcy5,0.2118149,-0.2219934,6,Hedgehog 'off' state
Adcy6,0.09451263,-0.28295743,6,
Adcy7,0.12965044,-0.25325593,6,Hedgehog 'off' state
Adcy8,0.107026644,-0.32491338,6,Hedgehog 'off' state
Adcy9,0.020164557,-0.2734134,6,Hedgehog 'off' state
Adcyap1,0.07187628,-0.09298274,6,Glucagon-type ligand receptors
Adcyap1r1,0.13771036,-0.29631847,6,Glucagon-type ligand receptors
Add1,0.0008224648,0.021003233,10,Miscellaneous transport and binding events
Add2,-0.087678626,0.25004724,10,Miscellaneous transport and binding events
Add3,-0.15802552,-0.040849645,3,RHOF GTPase cycle
Adgb,0.0702055,-0.032960836,3,
Adgra1,-0.077844694,0.092542924,4,
Adgra2,0.10088381,0.0042309444,3,
Adgra3,0.09637535,-0.10487418,5,
Adgrb1,0.26010653,-0.27973133,9,
Adgrb2,0.028362442,-0.033244584,10,
Adgrb3,0.19106461,-0.2113283,6,
Adgrd1,-0.13075611,-0.11959918,4,
Adgre1,0.24481156,-0.2204463,7,Class B/2 (Secretin family receptors)
Adgre5,0.17766953,-0.19258568,6,
Adgrf2,-0.060391463,-0.083977304,10,
Adgrf3,-0.12204579,-0.027816728,3,
Adgrf5,-0.24729186,-0.14700118,10,Surfactant metabolism
Adgrg1,0.12373293,-0.22425227,6,
Adgrg3,-0.3469233,0.08368304,3,Neutrophil degranulation
Adgrg4,-0.24282157,-0.046710037,3,
Adgrg5,-0.25261495,-0.1287558,4,
Adgrg6,0.09136332,-0.20319949,6,EGR2 and SOX10-mediated initiation of Schwann cell myelination
Adgrg7,-0.29835945,0.008220077,4,
Adgrl1,0.008812517,-0.27886948,6,
Adgrl2,-0.2742377,-0.23900843,10,
Adgrl3,-0.039782282,-0.13367428,0,
Adgrl4,-0.019520856,-0.24307744,3,
Adgrv1,0.015664,-0.1725853,3,
Adh1,-0.2502071,-0.18453592,5,Ethanol oxidation
Adh4,-0.3341667,-0.09354685,5,Ethanol oxidation
Adh5,-0.22166538,-0.095367886,5,Ethanol oxidation
Adh6a,-0.2257722,0.108851925,3,
Adh7,-0.35244733,-0.100543946,5,Ethanol oxidation
Adhfe1,-0.34945005,0.04147949,5,Interconversion of 2-oxoglutarate and 2-hydroxyglutarate
Adi1,-0.026507005,-0.077202566,6,Methionine salvage pathway
Adipoq,0.34175366,-0.26770023,1,AMPK inhibits chREBP transcriptional activation activity
Adipor1,0.07946665,-0.37424502,6,AMPK inhibits chREBP transcriptional activation activity
Adipor2,-0.031602662,-0.12643099,10,AMPK inhibits chREBP transcriptional activation activity
Adk,-0.09596018,-0.06873396,0,Purine salvage
Adm,0.06605543,0.043897808,4,Calcitonin-like ligand receptors
Adm2,0.13401106,0.019951725,6,Calcitonin-like ligand receptors
Adnp,-0.046081144,0.3291892,8,
Ado,-0.2475631,-0.16207136,3,Degradation of cysteine and homocysteine
Adora1,0.16323797,-0.20525154,6,G alpha (i) signalling events
Adora2a,0.08162241,-0.3245936,6,Surfactant metabolism
Adora2b,0.22107448,-0.18121153,6,Surfactant metabolism
Adora3,0.075470775,-0.1523167,6,
Adpgk,-0.19226187,0.12654114,0,
Adprhl1,-0.12485645,-0.14878823,3,
Adprm,-0.3847642,-0.029358478,4,Phosphate bond hydrolysis by NUDT proteins
Adprs,-0.2531982,0.064353965,10,POLB-Dependent Long Patch Base Excision Repair
Adra1a,-0.008599007,-0.24975526,6,G alpha (12/13) signalling events
Adra1b,0.1138344,-0.027699387,6,
Adra1d,0.12319958,-0.43590856,6,
Adra2a,0.046531726,-0.16234374,6,Surfactant metabolism
Adra2b,0.024267755,-0.20425105,6,G alpha (z) signalling events
Adra2c,0.1328236,-0.24148981,6,Surfactant metabolism
Adrb1,0.33916438,-0.35091838,6,G alpha (s) signalling events
Adrb2,0.43024987,-0.3243235,9,Clathrin-mediated endocytosis
